name	split
gecko_75440	train
gecko_61643	train
gecko_70579	train
gecko_141616	train
gecko_82520	train
gecko_99957	train
gecko_51491	train
gecko_142274	train
gecko_158680	train
gecko_2846	train
gecko_84103	train
gecko_45044	train
gecko_158490	train
gecko_43772	train
gecko_105434	train
gecko_38057	train
gecko_78592	train
gecko_29247	train
gecko_9851	train
gecko_150677	train
gecko_148115	train
gecko_43800	train
gecko_60392	train
gecko_145854	train
gecko_27844	train
gecko_74931	train
gecko_53841	train
gecko_3209	train
gecko_117666	train
gecko_104255	train
gecko_84612	train
gecko_90466	train
gecko_87474	train
gecko_29001	train
gecko_75387	train
gecko_31541	train
gecko_115117	train
gecko_60187	train
gecko_77832	train
gecko_8294	train
gecko_40414	train
gecko_152004	train
gecko_143812	train
gecko_120208	train
gecko_118521	train
gecko_80093	train
gecko_27633	train
gecko_114433	train
gecko_89319	train
gecko_127275	train
gecko_7963	train
gecko_53502	train
gecko_6743	train
gecko_70317	train
gecko_87967	train
gecko_157340	train
gecko_18265	train
gecko_48552	train
gecko_46831	train
gecko_162442	train
gecko_87010	train
gecko_161069	train
gecko_27430	train
gecko_56234	train
gecko_71272	train
gecko_72626	train
gecko_130362	train
gecko_53797	train
gecko_143754	train
gecko_45366	train
gecko_89475	train
gecko_144750	train
gecko_11019	train
gecko_94599	train
gecko_149693	train
gecko_15297	train
gecko_124843	train
gecko_17363	train
gecko_154974	train
gecko_119170	train
gecko_59389	train
gecko_120010	train
gecko_115119	train
gecko_23938	train
gecko_68479	train
gecko_20492	train
gecko_135095	train
gecko_123379	train
gecko_163853	train
gecko_120201	train
gecko_117856	train
gecko_162832	train
gecko_24059	train
gecko_80202	train
gecko_55030	train
gecko_69172	train
gecko_161463	train
gecko_91886	train
gecko_45282	train
gecko_17566	train
gecko_86172	train
gecko_75919	train
gecko_111244	train
gecko_57807	train
gecko_51515	train
gecko_6682	train
gecko_153225	train
gecko_77506	train
gecko_117688	train
gecko_68968	train
gecko_157533	train
gecko_66124	train
gecko_82145	train
gecko_19000	train
gecko_79841	train
gecko_12348	train
gecko_161288	train
gecko_73414	train
gecko_162573	train
gecko_1157	train
gecko_156684	train
gecko_61525	train
gecko_164580	train
gecko_21234	train
gecko_100258	train
gecko_89622	train
gecko_26080	train
gecko_161154	train
gecko_15164	train
gecko_12529	train
gecko_35770	train
gecko_11630	train
gecko_29592	train
gecko_10428	train
gecko_100799	train
gecko_60980	train
gecko_12344	train
gecko_74316	train
gecko_37797	train
gecko_165037	train
gecko_27499	train
gecko_21063	train
gecko_68349	train
gecko_53004	train
gecko_154612	train
gecko_52866	train
gecko_88739	train
gecko_116461	train
gecko_145756	train
gecko_83178	train
gecko_143883	train
gecko_98788	train
gecko_101610	train
gecko_101626	train
gecko_54317	train
gecko_79135	train
gecko_16759	train
gecko_114641	train
gecko_147720	train
gecko_129910	train
gecko_145260	train
gecko_143603	train
gecko_141801	train
gecko_54569	train
gecko_129297	train
gecko_115533	train
gecko_133750	train
gecko_17459	train
gecko_51557	train
gecko_27969	train
gecko_165124	train
gecko_118459	train
gecko_154953	train
gecko_17768	train
gecko_120300	train
gecko_48490	train
gecko_115595	train
gecko_30663	train
gecko_109658	train
gecko_143533	train
gecko_35800	train
gecko_129123	train
gecko_67283	train
gecko_14171	train
gecko_61302	train
gecko_50106	train
gecko_139256	train
gecko_45486	train
gecko_110680	train
gecko_112918	train
gecko_8215	train
gecko_60884	train
gecko_30721	train
gecko_117751	train
gecko_22162	train
gecko_153652	train
gecko_114925	train
gecko_148856	train
gecko_19450	train
gecko_121026	train
gecko_53127	train
gecko_142268	train
gecko_100970	train
gecko_13930	train
gecko_154116	train
gecko_59710	train
gecko_89027	train
gecko_128031	train
gecko_34622	train
gecko_164522	train
gecko_3928	train
gecko_115948	train
gecko_117174	train
gecko_148619	train
gecko_83097	train
gecko_156784	train
gecko_100519	train
gecko_149750	train
gecko_141988	train
gecko_48249	train
gecko_146636	train
gecko_147904	train
gecko_142692	train
gecko_104828	train
gecko_70538	train
gecko_57265	train
gecko_158284	train
gecko_7353	train
gecko_76635	train
gecko_46251	train
gecko_136826	train
gecko_103073	train
gecko_152621	train
gecko_160210	train
gecko_149408	train
gecko_150043	train
gecko_67287	train
gecko_94132	train
gecko_100286	train
gecko_53822	train
gecko_13484	train
gecko_64767	train
gecko_46203	train
gecko_90377	train
gecko_140316	train
gecko_70392	train
gecko_142621	train
gecko_73081	train
gecko_89928	train
gecko_73718	train
gecko_89708	train
gecko_53745	train
gecko_81410	train
gecko_41694	train
gecko_32039	train
gecko_99606	train
gecko_46667	train
gecko_105772	train
gecko_29340	train
gecko_123865	train
gecko_111135	train
gecko_149893	train
gecko_152855	train
gecko_87788	train
gecko_133602	train
gecko_26450	train
gecko_109135	train
gecko_131645	train
gecko_41648	train
gecko_50057	train
gecko_68723	train
gecko_80517	train
gecko_64970	train
gecko_137116	train
gecko_77864	train
gecko_135231	train
gecko_736	train
gecko_12088	train
gecko_46097	train
gecko_9850	train
gecko_111948	train
gecko_42363	train
gecko_2063	train
gecko_17697	train
gecko_101514	train
gecko_127250	train
gecko_120326	train
gecko_107616	train
gecko_141644	train
gecko_88804	train
gecko_144717	train
gecko_51590	train
gecko_76602	train
gecko_57503	train
gecko_99583	train
gecko_166390	train
gecko_113615	train
gecko_137786	train
gecko_114382	train
gecko_9500	train
gecko_156273	train
gecko_138376	train
gecko_156218	train
gecko_143622	train
gecko_105196	train
gecko_119738	train
gecko_22129	train
gecko_81694	train
gecko_38136	train
gecko_161382	train
gecko_100007	train
gecko_122135	train
gecko_87710	train
gecko_90032	train
gecko_119397	train
gecko_90391	train
gecko_151592	train
gecko_117157	train
gecko_55024	train
gecko_114333	train
gecko_73437	train
gecko_43378	train
gecko_116556	train
gecko_54869	train
gecko_46811	train
gecko_2339	train
gecko_110563	train
gecko_6794	train
gecko_52268	train
gecko_18094	train
gecko_80440	train
gecko_135266	train
gecko_125957	train
gecko_108035	train
gecko_85394	train
gecko_90866	train
gecko_150317	train
gecko_159639	train
gecko_90530	train
gecko_73607	train
gecko_39731	train
gecko_92131	train
gecko_33540	train
gecko_78875	train
gecko_119465	train
gecko_81192	train
gecko_28459	train
gecko_34411	train
gecko_166140	train
gecko_29344	train
gecko_31951	train
gecko_103187	train
gecko_99707	train
gecko_82718	train
gecko_18303	train
gecko_12091	train
gecko_53570	train
gecko_62444	train
gecko_64655	train
gecko_8160	train
gecko_142358	train
gecko_68159	train
gecko_30692	train
gecko_60867	train
gecko_14257	train
gecko_164274	train
gecko_61377	train
gecko_144684	train
gecko_105224	train
gecko_158195	train
gecko_92931	train
gecko_104264	train
gecko_121254	train
gecko_143458	train
gecko_165038	train
gecko_70218	train
gecko_78505	train
gecko_97843	train
gecko_120661	train
gecko_161768	train
gecko_111516	train
gecko_49555	train
gecko_2714	train
gecko_14920	train
gecko_20671	train
gecko_130333	train
gecko_138713	train
gecko_59564	train
gecko_121808	train
gecko_156318	train
gecko_18522	train
gecko_18971	train
gecko_55542	train
gecko_71403	train
gecko_132509	train
gecko_93040	train
gecko_49597	train
gecko_26046	train
gecko_91959	train
gecko_59653	train
gecko_139674	train
gecko_18512	train
gecko_64764	train
gecko_156613	train
gecko_159525	train
gecko_34410	train
gecko_113572	train
gecko_34731	train
gecko_12285	train
gecko_129869	train
gecko_8056	train
gecko_47708	train
gecko_16200	train
gecko_94861	train
gecko_13824	train
gecko_161580	train
gecko_162816	train
gecko_140029	train
gecko_43558	train
gecko_129274	train
gecko_3012	train
gecko_108994	train
gecko_139423	train
gecko_37896	train
gecko_87498	train
gecko_35464	train
gecko_145216	train
gecko_166423	train
gecko_51284	train
gecko_55682	train
gecko_86223	train
gecko_38292	train
gecko_133572	train
gecko_79256	train
gecko_73804	train
gecko_98377	train
gecko_40540	train
gecko_97283	train
gecko_54582	train
gecko_90923	train
gecko_158270	train
gecko_82443	train
gecko_112527	train
gecko_8661	train
gecko_130662	train
gecko_153578	train
gecko_148592	train
gecko_66665	train
gecko_6730	train
gecko_133955	train
gecko_124368	train
gecko_21336	train
gecko_28580	train
gecko_85498	train
gecko_131765	train
gecko_164373	train
gecko_71478	train
gecko_39663	train
gecko_156075	train
gecko_43907	train
gecko_108690	train
gecko_158868	train
gecko_61812	train
gecko_12884	train
gecko_44105	train
gecko_115751	train
gecko_76387	train
gecko_153728	train
gecko_122862	train
gecko_133688	train
gecko_12361	train
gecko_34385	train
gecko_123598	train
gecko_74567	train
gecko_21420	train
gecko_44198	train
gecko_144422	train
gecko_116618	train
gecko_36967	train
gecko_37609	train
gecko_99627	train
gecko_111109	train
gecko_65936	train
gecko_117720	train
gecko_131307	train
gecko_71489	train
gecko_95404	train
gecko_9745	train
gecko_36371	train
gecko_154408	train
gecko_61350	train
gecko_138852	train
gecko_78531	train
gecko_106195	train
gecko_73260	train
gecko_42521	train
gecko_52080	train
gecko_94552	train
gecko_144736	train
gecko_124430	train
gecko_27917	train
gecko_16249	train
gecko_21855	train
gecko_81713	train
gecko_142178	train
gecko_120493	train
gecko_42590	train
gecko_58573	train
gecko_44590	train
gecko_65059	train
gecko_134402	train
gecko_149525	train
gecko_144495	train
gecko_25780	train
gecko_78054	train
gecko_135129	train
gecko_65397	train
gecko_147850	train
gecko_151038	train
gecko_33890	train
gecko_137474	train
gecko_64314	train
gecko_11155	train
gecko_95972	train
gecko_17851	train
gecko_65443	train
gecko_128542	train
gecko_143793	train
gecko_95627	train
gecko_4507	train
gecko_134575	train
gecko_118403	train
gecko_145125	train
gecko_80829	train
gecko_16113	train
gecko_90977	train
gecko_140701	train
gecko_136623	train
gecko_150409	train
gecko_159674	train
gecko_104570	train
gecko_125032	train
gecko_132659	train
gecko_50288	train
gecko_130717	train
gecko_43158	train
gecko_52202	train
gecko_71428	train
gecko_70442	train
gecko_86152	train
gecko_118707	train
gecko_131112	train
gecko_115028	train
gecko_5963	train
gecko_37119	train
gecko_76559	train
gecko_57122	train
gecko_159725	train
gecko_31209	train
gecko_91992	train
gecko_107255	train
gecko_78858	train
gecko_82005	train
gecko_13131	train
gecko_17071	train
gecko_4919	train
gecko_132717	train
gecko_147137	train
gecko_34058	train
gecko_64572	train
gecko_25222	train
gecko_15956	train
gecko_148380	train
gecko_91501	train
gecko_101219	train
gecko_158415	train
gecko_128723	train
gecko_122029	train
gecko_106809	train
gecko_5387	train
gecko_5956	train
gecko_40483	train
gecko_25205	train
gecko_87209	train
gecko_16409	train
gecko_25627	train
gecko_126366	train
gecko_154957	train
gecko_27215	train
gecko_135393	train
gecko_64219	train
gecko_154977	train
gecko_54052	train
gecko_35190	train
gecko_130711	train
gecko_7687	train
gecko_44239	train
gecko_17774	train
gecko_121452	train
gecko_58574	train
gecko_80693	train
gecko_90186	train
gecko_127633	train
gecko_124395	train
gecko_152395	train
gecko_147737	train
gecko_85102	train
gecko_51950	train
gecko_85904	train
gecko_29060	train
gecko_36558	train
gecko_127350	train
gecko_39168	train
gecko_896	train
gecko_124366	train
gecko_24986	train
gecko_46536	train
gecko_55166	train
gecko_148512	train
gecko_123274	train
gecko_79647	train
gecko_49725	train
gecko_163166	train
gecko_98151	train
gecko_144320	train
gecko_114907	train
gecko_10990	train
gecko_9678	train
gecko_123979	train
gecko_10184	train
gecko_38538	train
gecko_80848	train
gecko_45544	train
gecko_10819	train
gecko_144555	train
gecko_24831	train
gecko_113444	train
gecko_156104	train
gecko_39426	train
gecko_3389	train
gecko_37496	train
gecko_88467	train
gecko_100640	train
gecko_47347	train
gecko_150596	train
gecko_92194	train
gecko_15155	train
gecko_139179	train
gecko_151812	train
gecko_116050	train
gecko_49358	train
gecko_107023	train
gecko_76530	train
gecko_37765	train
gecko_108867	train
gecko_59635	train
gecko_20776	train
gecko_45609	train
gecko_142120	train
gecko_124358	train
gecko_74039	train
gecko_141642	train
gecko_28842	train
gecko_3471	train
gecko_125216	train
gecko_125612	train
gecko_36846	train
gecko_156886	train
gecko_30634	train
gecko_36945	train
gecko_31207	train
gecko_42807	train
gecko_88597	train
gecko_131255	train
gecko_159115	train
gecko_101564	train
gecko_132369	train
gecko_149475	train
gecko_59472	train
gecko_66929	train
gecko_48703	train
gecko_45119	train
gecko_146711	train
gecko_46081	train
gecko_164243	train
gecko_105822	train
gecko_39128	train
gecko_108389	train
gecko_139737	train
gecko_23120	train
gecko_144797	train
gecko_123108	train
gecko_12990	train
gecko_35737	train
gecko_107221	train
gecko_6299	train
gecko_58694	train
gecko_126367	train
gecko_57894	train
gecko_92589	train
gecko_98856	train
gecko_122913	train
gecko_76361	train
gecko_164542	train
gecko_126325	train
gecko_141599	train
gecko_69173	train
gecko_48293	train
gecko_49770	train
gecko_52066	train
gecko_103201	train
gecko_70533	train
gecko_84970	train
gecko_39404	train
gecko_38112	train
gecko_7987	train
gecko_24185	train
gecko_120586	train
gecko_14358	train
gecko_104365	train
gecko_81076	train
gecko_83734	train
gecko_89183	train
gecko_83382	train
gecko_123876	train
gecko_86810	train
gecko_4079	train
gecko_19077	train
gecko_8837	train
gecko_156642	train
gecko_22309	train
gecko_84787	train
gecko_42663	train
gecko_63040	train
gecko_12137	train
gecko_149274	train
gecko_70562	train
gecko_9579	train
gecko_114479	train
gecko_18955	train
gecko_134489	train
gecko_72020	train
gecko_15640	train
gecko_103762	train
gecko_129646	train
gecko_110437	train
gecko_2701	train
gecko_164503	train
gecko_165544	train
gecko_23456	train
gecko_22604	train
gecko_28609	train
gecko_99320	train
gecko_45689	train
gecko_136115	train
gecko_40831	train
gecko_67326	train
gecko_120588	train
gecko_20745	train
gecko_155397	train
gecko_88131	train
gecko_135172	train
gecko_87940	train
gecko_157551	train
gecko_89408	train
gecko_156923	train
gecko_150816	train
gecko_11956	train
gecko_80628	train
gecko_123929	train
gecko_25362	train
gecko_143535	train
gecko_70978	train
gecko_95058	train
gecko_62522	train
gecko_132721	train
gecko_52051	train
gecko_106878	train
gecko_30909	train
gecko_93172	train
gecko_62675	train
gecko_139283	train
gecko_46372	train
gecko_28299	train
gecko_891	train
gecko_86190	train
gecko_96540	train
gecko_31181	train
gecko_41050	train
gecko_52296	train
gecko_163770	train
gecko_104076	train
gecko_48695	train
gecko_38873	train
gecko_35979	train
gecko_54135	train
gecko_130069	train
gecko_86237	train
gecko_31947	train
gecko_40354	train
gecko_140393	train
gecko_107271	train
gecko_39264	train
gecko_50823	train
gecko_146555	train
gecko_150916	train
gecko_106871	train
gecko_72325	train
gecko_164011	train
gecko_55930	train
gecko_81409	train
gecko_163370	train
gecko_13982	train
gecko_67290	train
gecko_28393	train
gecko_123171	train
gecko_87431	train
gecko_117186	train
gecko_158441	train
gecko_75568	train
gecko_64150	train
gecko_161079	train
gecko_84560	train
gecko_97921	train
gecko_122027	train
gecko_91236	train
gecko_103553	train
gecko_10452	train
gecko_109297	train
gecko_39235	train
gecko_72360	train
gecko_114827	train
gecko_139018	train
gecko_8968	train
gecko_157395	train
gecko_159080	train
gecko_34243	train
gecko_66868	train
gecko_85321	train
gecko_47532	train
gecko_38958	train
gecko_19335	train
gecko_107025	train
gecko_251	train
gecko_112855	train
gecko_156052	train
gecko_42379	train
gecko_72797	train
gecko_55310	train
gecko_52003	train
gecko_7577	train
gecko_53619	train
gecko_155723	train
gecko_49899	train
gecko_146253	train
gecko_49335	train
gecko_129100	train
gecko_163768	train
gecko_35212	train
gecko_5932	train
gecko_60757	train
gecko_138691	train
gecko_53615	train
gecko_62300	train
gecko_140614	train
gecko_58664	train
gecko_86991	train
gecko_6386	train
gecko_125918	train
gecko_13418	train
gecko_55409	train
gecko_148787	train
gecko_104575	train
gecko_70510	train
gecko_102507	train
gecko_121035	train
gecko_126257	train
gecko_107727	train
gecko_7588	train
gecko_104839	train
gecko_3871	train
gecko_127904	train
gecko_58040	train
gecko_153880	train
gecko_13014	train
gecko_110733	train
gecko_153840	train
gecko_23374	train
gecko_58536	train
gecko_132096	train
gecko_44530	train
gecko_33760	train
gecko_71611	train
gecko_18709	train
gecko_110989	train
gecko_45998	train
gecko_58498	train
gecko_25503	train
gecko_56334	train
gecko_163574	train
gecko_56257	train
gecko_29566	train
gecko_61747	train
gecko_77199	train
gecko_84110	train
gecko_149128	train
gecko_40277	train
gecko_68102	train
gecko_124433	train
gecko_24023	train
gecko_150384	train
gecko_123135	train
gecko_84340	train
gecko_18774	train
gecko_97404	train
gecko_1891	train
gecko_139454	train
gecko_108874	train
gecko_145833	train
gecko_19429	train
gecko_127759	train
gecko_69718	train
gecko_163941	train
gecko_70122	train
gecko_146308	train
gecko_23721	train
gecko_18292	train
gecko_138630	train
gecko_3867	train
gecko_86138	train
gecko_111779	train
gecko_126691	train
gecko_10090	train
gecko_97550	train
gecko_16005	train
gecko_126413	train
gecko_12514	train
gecko_142904	train
gecko_159880	train
gecko_34711	train
gecko_76229	train
gecko_36700	train
gecko_94000	train
gecko_160090	train
gecko_46678	train
gecko_19287	train
gecko_154017	train
gecko_28793	train
gecko_130597	train
gecko_3769	train
gecko_165106	train
gecko_133859	train
gecko_137463	train
gecko_90206	train
gecko_98133	train
gecko_166001	train
gecko_125151	train
gecko_52413	train
gecko_24096	train
gecko_50195	train
gecko_45516	train
gecko_150833	train
gecko_138714	train
gecko_58297	train
gecko_149088	train
gecko_19403	train
gecko_163492	train
gecko_104785	train
gecko_50812	train
gecko_74838	train
gecko_106762	train
gecko_116664	train
gecko_70345	train
gecko_72896	train
gecko_127596	train
gecko_112418	train
gecko_51401	train
gecko_68734	train
gecko_140043	train
gecko_45382	train
gecko_70158	train
gecko_144534	train
gecko_77393	train
gecko_125869	train
gecko_63070	train
gecko_84484	train
gecko_83281	train
gecko_109295	train
gecko_142940	train
gecko_100803	train
gecko_4048	train
gecko_154560	train
gecko_155384	train
gecko_1729	train
gecko_98402	train
gecko_160302	train
gecko_97525	train
gecko_39343	train
gecko_129019	train
gecko_54377	train
gecko_96403	train
gecko_159919	train
gecko_7180	train
gecko_90727	train
gecko_46907	train
gecko_98334	train
gecko_29513	train
gecko_128435	train
gecko_11319	train
gecko_162264	train
gecko_142858	train
gecko_149541	train
gecko_164361	train
gecko_63554	train
gecko_94426	train
gecko_39262	train
gecko_36396	train
gecko_99442	train
gecko_88921	train
gecko_128819	train
gecko_78929	train
gecko_137663	train
gecko_106202	train
gecko_48310	train
gecko_151639	train
gecko_7096	train
gecko_131074	train
gecko_77135	train
gecko_88053	train
gecko_155065	train
gecko_3301	train
gecko_41075	train
gecko_14248	train
gecko_165506	train
gecko_116232	train
gecko_33619	train
gecko_37597	train
gecko_54971	train
gecko_98349	train
gecko_23767	train
gecko_143333	train
gecko_143308	train
gecko_74250	train
gecko_141105	train
gecko_77522	train
gecko_4605	train
gecko_42507	train
gecko_26128	train
gecko_140940	train
gecko_143364	train
gecko_77417	train
gecko_119729	train
gecko_30086	train
gecko_58996	train
gecko_94506	train
gecko_66950	train
gecko_18455	train
gecko_116395	train
gecko_123881	train
gecko_128302	train
gecko_48350	train
gecko_28660	train
gecko_130978	train
gecko_30440	train
gecko_62785	train
gecko_86846	train
gecko_61539	train
gecko_29869	train
gecko_144345	train
gecko_92738	train
gecko_38723	train
gecko_25297	train
gecko_134098	train
gecko_33224	train
gecko_106686	train
gecko_133409	train
gecko_144647	train
gecko_140055	train
gecko_54921	train
gecko_163305	train
gecko_152045	train
gecko_140164	train
gecko_13553	train
gecko_76789	train
gecko_37036	train
gecko_102539	train
gecko_40910	train
gecko_122349	train
gecko_119136	train
gecko_30154	train
gecko_10838	train
gecko_90522	train
gecko_103998	train
gecko_53903	train
gecko_55385	train
gecko_95043	train
gecko_150689	train
gecko_69044	train
gecko_2920	train
gecko_67376	train
gecko_19950	train
gecko_97614	train
gecko_47735	train
gecko_140769	train
gecko_103888	train
gecko_27431	train
gecko_129701	train
gecko_131698	train
gecko_90024	train
gecko_113687	train
gecko_146784	train
gecko_76128	train
gecko_111415	train
gecko_96659	train
gecko_104073	train
gecko_62819	train
gecko_117149	train
gecko_152592	train
gecko_59533	train
gecko_78605	train
gecko_69478	train
gecko_26617	train
gecko_46753	train
gecko_83506	train
gecko_86993	train
gecko_13313	train
gecko_40623	train
gecko_32603	train
gecko_99769	train
gecko_73537	train
gecko_32869	train
gecko_124839	train
gecko_144044	train
gecko_42904	train
gecko_38992	train
gecko_43896	train
gecko_136043	train
gecko_142953	train
gecko_93592	train
gecko_74660	train
gecko_132921	train
gecko_163209	train
gecko_157772	train
gecko_30973	train
gecko_136817	train
gecko_63431	train
gecko_140794	train
gecko_84460	train
gecko_63098	train
gecko_106181	train
gecko_19731	train
gecko_156451	train
gecko_143298	train
gecko_136851	train
gecko_31509	train
gecko_37331	train
gecko_4903	train
gecko_14854	train
gecko_6390	train
gecko_105146	train
gecko_72351	train
gecko_46574	train
gecko_148617	train
gecko_19979	train
gecko_33845	train
gecko_97764	train
gecko_124594	train
gecko_123625	train
gecko_144248	train
gecko_159248	train
gecko_87669	train
gecko_136746	train
gecko_61761	train
gecko_50058	train
gecko_1592	train
gecko_67292	train
gecko_67468	train
gecko_140874	train
gecko_110103	train
gecko_159289	train
gecko_5235	train
gecko_41678	train
gecko_109129	train
gecko_59417	train
gecko_71765	train
gecko_124008	train
gecko_97174	train
gecko_159176	train
gecko_149578	train
gecko_34570	train
gecko_39840	train
gecko_15866	train
gecko_27954	train
gecko_40664	train
gecko_151255	train
gecko_91222	train
gecko_121638	train
gecko_56253	train
gecko_80214	train
gecko_76767	train
gecko_37340	train
gecko_116526	train
gecko_164234	train
gecko_158397	train
gecko_88235	train
gecko_159741	train
gecko_101242	train
gecko_81197	train
gecko_131849	train
gecko_33834	train
gecko_19128	train
gecko_90539	train
gecko_6948	train
gecko_58511	train
gecko_165215	train
gecko_20972	train
gecko_73872	train
gecko_24946	train
gecko_10767	train
gecko_69696	train
gecko_87811	train
gecko_11763	train
gecko_118297	train
gecko_43955	train
gecko_92934	train
gecko_116490	train
gecko_21533	train
gecko_33175	train
gecko_128104	train
gecko_38157	train
gecko_7337	train
gecko_150035	train
gecko_112016	train
gecko_109774	train
gecko_51345	train
gecko_101393	train
gecko_95930	train
gecko_26157	train
gecko_97048	train
gecko_161562	train
gecko_12139	train
gecko_26771	train
gecko_83969	train
gecko_82879	train
gecko_6564	train
gecko_78350	train
gecko_155017	train
gecko_96767	train
gecko_84397	train
gecko_121209	train
gecko_143997	train
gecko_3158	train
gecko_99619	train
gecko_146911	train
gecko_161410	train
gecko_2987	train
gecko_66643	train
gecko_10953	train
gecko_8275	train
gecko_99005	train
gecko_68146	train
gecko_6798	train
gecko_57754	train
gecko_25740	train
gecko_120448	train
gecko_49186	train
gecko_13068	train
gecko_80261	train
gecko_162111	train
gecko_133289	train
gecko_55717	train
gecko_54987	train
gecko_75223	train
gecko_165696	train
gecko_144706	train
gecko_11407	train
gecko_158281	train
gecko_81796	train
gecko_19615	train
gecko_7613	train
gecko_137471	train
gecko_1942	train
gecko_129858	train
gecko_159495	train
gecko_165108	train
gecko_138586	train
gecko_5576	train
gecko_14083	train
gecko_23302	train
gecko_130563	train
gecko_81957	train
gecko_108109	train
gecko_28474	train
gecko_87622	train
gecko_5739	train
gecko_67409	train
gecko_129117	train
gecko_56750	train
gecko_60343	train
gecko_116557	train
gecko_121892	train
gecko_58414	train
gecko_130159	train
gecko_32046	train
gecko_113481	train
gecko_16855	train
gecko_109421	train
gecko_50167	train
gecko_121627	train
gecko_63628	train
gecko_50456	train
gecko_155476	train
gecko_73297	train
gecko_41530	train
gecko_109084	train
gecko_115777	train
gecko_94916	train
gecko_72500	train
gecko_81554	train
gecko_109816	train
gecko_87008	train
gecko_4304	train
gecko_99289	train
gecko_128599	train
gecko_121510	train
gecko_134891	train
gecko_45234	train
gecko_10794	train
gecko_144870	train
gecko_40805	train
gecko_3655	train
gecko_104703	train
gecko_6006	train
gecko_12848	train
gecko_29600	train
gecko_81289	train
gecko_5330	train
gecko_102802	train
gecko_57868	train
gecko_165351	train
gecko_118138	train
gecko_32846	train
gecko_112255	train
gecko_130114	train
gecko_93893	train
gecko_110415	train
gecko_96998	train
gecko_24442	train
gecko_146201	train
gecko_48485	train
gecko_113208	train
gecko_66567	train
gecko_142437	train
gecko_157234	train
gecko_141311	train
gecko_154657	train
gecko_119468	train
gecko_111008	train
gecko_110367	train
gecko_155917	train
gecko_15718	train
gecko_157436	train
gecko_46623	train
gecko_144732	train
gecko_67996	train
gecko_130757	train
gecko_6340	train
gecko_82273	train
gecko_6069	train
gecko_22952	train
gecko_20720	train
gecko_1680	train
gecko_128152	train
gecko_158573	train
gecko_23524	train
gecko_153216	train
gecko_33259	train
gecko_129428	train
gecko_28086	train
gecko_32011	train
gecko_41454	train
gecko_107772	train
gecko_106412	train
gecko_135282	train
gecko_64438	train
gecko_79853	train
gecko_128400	train
gecko_114752	train
gecko_144925	train
gecko_73122	train
gecko_139738	train
gecko_65270	train
gecko_145964	train
gecko_146580	train
gecko_53373	train
gecko_8061	train
gecko_14924	train
gecko_82570	train
gecko_91421	train
gecko_91782	train
gecko_156067	train
gecko_139733	train
gecko_117183	train
gecko_96528	train
gecko_32197	train
gecko_120310	train
gecko_145920	train
gecko_136262	train
gecko_64269	train
gecko_85323	train
gecko_88741	train
gecko_158299	train
gecko_152524	train
gecko_75586	train
gecko_23388	train
gecko_45701	train
gecko_40142	train
gecko_105975	train
gecko_156546	train
gecko_37196	train
gecko_116334	train
gecko_74523	train
gecko_71902	train
gecko_54032	train
gecko_123004	train
gecko_30298	train
gecko_44775	train
gecko_74357	train
gecko_105891	train
gecko_63617	train
gecko_1039	train
gecko_134643	train
gecko_49999	train
gecko_43489	train
gecko_151512	train
gecko_24302	train
gecko_13736	train
gecko_164774	train
gecko_17088	train
gecko_87767	train
gecko_121248	train
gecko_64829	train
gecko_64531	train
gecko_73750	train
gecko_7666	train
gecko_100147	train
gecko_16100	train
gecko_12448	train
gecko_15539	train
gecko_68210	train
gecko_69660	train
gecko_53580	train
gecko_107490	train
gecko_104958	train
gecko_97866	train
gecko_105837	train
gecko_4298	train
gecko_39763	train
gecko_133181	train
gecko_86275	train
gecko_19176	train
gecko_46139	train
gecko_149318	train
gecko_4830	train
gecko_17844	train
gecko_125312	train
gecko_152245	train
gecko_127206	train
gecko_39412	train
gecko_144792	train
gecko_163315	train
gecko_42453	train
gecko_46472	train
gecko_161081	train
gecko_32627	train
gecko_110861	train
gecko_142749	train
gecko_1441	train
gecko_26024	train
gecko_99253	train
gecko_63158	train
gecko_45790	train
gecko_76124	train
gecko_100995	train
gecko_109449	train
gecko_83019	train
gecko_90173	train
gecko_23570	train
gecko_87673	train
gecko_30208	train
gecko_57379	train
gecko_95539	train
gecko_151054	train
gecko_69176	train
gecko_14717	train
gecko_72366	train
gecko_45361	train
gecko_78656	train
gecko_118013	train
gecko_140829	train
gecko_97515	train
gecko_151922	train
gecko_124836	train
gecko_31944	train
gecko_67251	train
gecko_112745	train
gecko_16735	train
gecko_54164	train
gecko_73090	train
gecko_22158	train
gecko_115303	train
gecko_125628	train
gecko_83592	train
gecko_160691	train
gecko_83326	train
gecko_87108	train
gecko_66881	train
gecko_108977	train
gecko_121824	train
gecko_110867	train
gecko_70602	train
gecko_48714	train
gecko_100674	train
gecko_39274	train
gecko_32	train
gecko_85422	train
gecko_91862	train
gecko_12792	train
gecko_111349	train
gecko_60395	train
gecko_43023	train
gecko_118090	train
gecko_147665	train
gecko_73217	train
gecko_132880	train
gecko_126119	train
gecko_75843	train
gecko_18034	train
gecko_42045	train
gecko_160387	train
gecko_131199	train
gecko_141510	train
gecko_149248	train
gecko_123855	train
gecko_133784	train
gecko_73611	train
gecko_83276	train
gecko_80320	train
gecko_158829	train
gecko_57694	train
gecko_15430	train
gecko_87461	train
gecko_114308	train
gecko_144669	train
gecko_33528	train
