	dataset	spec	ionization	formula	smiles	inchikey	instrument
18521	atmomaccs	msg-train_18521	[M]+	C19H35NO4	CCCCCCC=CCCCCCCCC(=O)NC(CO)C(=O)O	UISJHGBYJQEQBK-UHFFFAOYSA-N	simulated
18522	atmomaccs	msg-train_18522	[M]+	C18H35NO4S	CCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O	QNBGIJHCIVKQEX-UHFFFAOYSA-N	simulated
18523	atmomaccs	msg-train_18523	[M]+	C20H37NO4	CCCCCCC=CCCCCCCCC(=O)NC(C(=O)O)C(C)O	LEKZGIKUMGLSFP-UHFFFAOYSA-N	simulated
18524	atmomaccs	msg-train_18524	[M]+	C27H40N2O3	CCCCCCC=CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	QFUCPTYPZYFNID-UHFFFAOYSA-N	simulated
18525	atmomaccs	msg-train_18525	[M]+	C25H39NO4	CCCCCCC=CCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	SKQHGVYVWIKEKJ-UHFFFAOYSA-N	simulated
18526	atmomaccs	msg-train_18526	[M]+	C21H39NO3	CCCCCCC=CCCCCCCCC(=O)NC(C(=O)O)C(C)C	WWAAYSXNHLSFFS-UHFFFAOYSA-N	simulated
18527	atmomaccs	msg-train_18527	[M]+	C26H40N2O	CCCCCCC=CCCCCCCCC(=O)NCCc1c[nH]c2ccccc12	RIYWULUDEHOTOS-UHFFFAOYSA-N	simulated
18528	atmomaccs	msg-train_18528	[M]+	C20H40N2O	CCCCCCC=CCCCCCCCC(=O)NCCCCN	SWZCJTACRJVENW-UHFFFAOYSA-N	simulated
18529	atmomaccs	msg-train_18529	[M]+	C23H47N3O	CCCCCCC=CCCCCCCCC(=O)NCCCCNCCCN	DOCRRDSQSVMONN-UHFFFAOYSA-N	simulated
18530	atmomaccs	msg-train_18530	[M]+	C21H41NO	CCCCCCC=CCCCCCCCC(=O)NCCCCC	OXAJJJGPYNZWOW-UHFFFAOYSA-N	simulated
18531	atmomaccs	msg-train_18531	[M]+	C23H44N4O3	CCCCCCC=CCCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	VIXYDJZAFVKLJG-UHFFFAOYSA-N	simulated
18532	atmomaccs	msg-train_18532	[M]+	C21H38N2O4	CCCCCCC=CCCCCCCCCC(=O)NC(CC(N)=O)C(=O)O	MTXXQHYXAFONMB-UHFFFAOYSA-N	simulated
18533	atmomaccs	msg-train_18533	[M]+	C23H43N3O4	CCCCCCC=CCCCCCCCCC(=O)NC(CCCNC(N)=O)C(=O)O	DQYBMPRIBZVQAO-UHFFFAOYSA-N	simulated
18534	atmomaccs	msg-train_18534	[M]+	C22H40N2O4	CCCCCCC=CCCCCCCCCC(=O)NC(CCC(N)=O)C(=O)O	QLSOMCVWUYDWEW-UHFFFAOYSA-N	simulated
18535	atmomaccs	msg-train_18535	[M]+	C22H39NO5	CCCCCCC=CCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	IBNIXGPNANKLKC-UHFFFAOYSA-N	simulated
18536	atmomaccs	msg-train_18536	[M]+	C19H35NO3	CCCCCCC=CCCCCCCCCC(=O)NCC(=O)O	OHORXCIDDZPQMC-UHFFFAOYSA-N	simulated
18537	atmomaccs	msg-train_18537	[M]+	C23H43NO3	CCCCCCC=CCCCCCCCCC(=O)NC(CC(C)C)C(=O)O	JREORCHWQWMRTI-UHFFFAOYSA-N	simulated
18538	atmomaccs	msg-train_18538	[M]+	C23H44N2O3	CCCCCCC=CCCCCCCCCC(=O)NC(CCCCN)C(=O)O	OXZGTNCUPZNMIK-UHFFFAOYSA-N	simulated
18539	atmomaccs	msg-train_18539	[M]+	C22H42N2O3	CCCCCCC=CCCCCCCCCC(=O)NC(CCCN)C(=O)O	QHBKQQPQGSIJEA-UHFFFAOYSA-N	simulated
18540	atmomaccs	msg-train_18540	[M]+	C26H41NO3	CCCCCCC=CCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	UKNSGPZDUZIXTR-UHFFFAOYSA-N	simulated
18541	atmomaccs	msg-train_18541	[M]+	C20H37NO4	CCCCCCC=CCCCCCCCCC(=O)NC(CO)C(=O)O	YTZQNFLVVVODCZ-UHFFFAOYSA-N	simulated
18542	atmomaccs	msg-train_18542	[M]+	C19H37NO4S	CCCCCCC=CCCCCCCCCC(=O)NCCS(=O)(=O)O	WIIWXMBNLCJWCJ-UHFFFAOYSA-N	simulated
18543	atmomaccs	msg-train_18543	[M]+	C21H39NO4	CCCCCCC=CCCCCCCCCC(=O)NC(C(=O)O)C(C)O	XCRWJOQYSLPJHL-UHFFFAOYSA-N	simulated
18544	atmomaccs	msg-train_18544	[M]+	C28H42N2O3	CCCCCCC=CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	CDHIDLZIOCIHDR-UHFFFAOYSA-N	simulated
18545	atmomaccs	msg-train_18545	[M]+	C22H43NO	CCCCCCC=CCCCCCCCCC(=O)NCCCCC	QYIQCHSBJQFAGQ-UHFFFAOYSA-N	simulated
18546	atmomaccs	msg-train_18546	[M]+	C21H39NO3	CCCCCCCCC=CCCCCCCCC(=O)NC(C)C(=O)O	CHQZBIVWDKADIA-UHFFFAOYSA-N	simulated
18547	atmomaccs	msg-train_18547	[M]+	C24H46N4O3	CCCCCCCCC=CCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	YZYYKAWTXPUEGT-UHFFFAOYSA-N	simulated
18548	atmomaccs	msg-train_18548	[M]+	C22H40N2O4	CCCCCCCCC=CCCCCCCCC(=O)NC(CC(N)=O)C(=O)O	MZSJQKKCFOSWBW-UHFFFAOYSA-N	simulated
18549	atmomaccs	msg-train_18549	[M]+	C22H39NO5	CCCCCCCCC=CCCCCCCCC(=O)NC(CC(=O)O)C(=O)O	XFBKKGFUMFHHHK-UHFFFAOYSA-N	simulated
18550	atmomaccs	msg-train_18550	[M]+	C24H45N3O4	CCCCCCCCC=CCCCCCCCC(=O)NC(CCCNC(N)=O)C(=O)O	GYHIQPLTJNMTSF-UHFFFAOYSA-N	simulated
18551	atmomaccs	msg-train_18551	[M]+	C23H42N2O4	CCCCCCCCC=CCCCCCCCC(=O)NC(CCC(N)=O)C(=O)O	ZHVSXWCIYWYBQP-UHFFFAOYSA-N	simulated
18552	atmomaccs	msg-train_18552	[M]+	C23H41NO5	CCCCCCCCC=CCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	UUFVSGRELDGPGL-UHFFFAOYSA-N	simulated
18553	atmomaccs	msg-train_18553	[M]+	C24H41N3O3	CCCCCCCCC=CCCCCCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	CPJWVOVACMBKAH-UHFFFAOYSA-N	simulated
18554	atmomaccs	msg-train_18554	[M]+	C24H46N2O3	CCCCCCCCC=CCCCCCCCC(=O)NC(CCCCN)C(=O)O	JJUHWJQHBPFMJW-UHFFFAOYSA-N	simulated
18555	atmomaccs	msg-train_18555	[M]+	C23H43NO3S	CCCCCCCCC=CCCCCCCCC(=O)NC(CCSC)C(=O)O	ATFITIQQSWCPIQ-UHFFFAOYSA-N	simulated
18556	atmomaccs	msg-train_18556	[M]+	C23H44N2O3	CCCCCCCCC=CCCCCCCCC(=O)NC(CCCN)C(=O)O	TUILUNYVOJGATE-UHFFFAOYSA-N	simulated
18557	atmomaccs	msg-train_18557	[M]+	C21H39NO4	CCCCCCCCC=CCCCCCCCC(=O)NC(CO)C(=O)O	MBDKGXAMSZIDKF-UHFFFAOYSA-N	simulated
18558	atmomaccs	msg-train_18558	[M]+	C20H39NO4S	CCCCCCCCC=CCCCCCCCC(=O)NCCS(=O)(=O)O	KOGRJTUIKPMZEJ-UHFFFAOYSA-N	simulated
18559	atmomaccs	msg-train_18559	[M]+	C22H41NO4	CCCCCCCCC=CCCCCCCCC(=O)NC(C(=O)O)C(C)O	NEMXEZCVUJCXDQ-UHFFFAOYSA-N	simulated
18560	atmomaccs	msg-train_18560	[M]+	C29H44N2O3	CCCCCCCCC=CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	XAKJNQLDKZLAKM-UHFFFAOYSA-N	simulated
18561	atmomaccs	msg-train_18561	[M]+	C27H43NO4	CCCCCCCCC=CCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	UOIBFJBJAWHQNM-UHFFFAOYSA-N	simulated
18562	atmomaccs	msg-train_18562	[M]+	C23H43NO3	CCCCCCCCC=CCCCCCCCC(=O)NC(C(=O)O)C(C)C	LRQPUGFHAACUMH-UHFFFAOYSA-N	simulated
18563	atmomaccs	msg-train_18563	[M]+	C28H44N2O	CCCCCCCCC=CCCCCCCCC(=O)NCCc1c[nH]c2ccccc12	PCWBOIFPMNXRRD-UHFFFAOYSA-N	simulated
18564	atmomaccs	msg-train_18564	[M]+	C22H41NO3	CCCCCCCCC=CCCCCCCCC(=O)NCCCC(=O)O	NFYDTZXYPVTQHJ-UHFFFAOYSA-N	simulated
18565	atmomaccs	msg-train_18565	[M]+	C22H44N2O	CCCCCCCCC=CCCCCCCCC(=O)NCCCCN	DFNIEKRQMJEIIT-UHFFFAOYSA-N	simulated
18566	atmomaccs	msg-train_18566	[M]+	C25H51N3O	CCCCCCCCC=CCCCCCCCC(=O)NCCCCNCCCN	GRJSHJNMKYVKQI-UHFFFAOYSA-N	simulated
18567	atmomaccs	msg-train_18567	[M]+	C24H43NO5	CCCCCCCCC=CCCCCCCCC(=O)NC(CCCC(=O)O)C(=O)O	PDUXIYCRIXJPLF-UHFFFAOYSA-N	simulated
18568	atmomaccs	msg-train_18568	[M]+	C23H45NO	CCCCCCCCC=CCCCCCCCC(=O)NCCCCC	AXELDFASZAHKFD-UHFFFAOYSA-N	simulated
18569	atmomaccs	msg-train_18569	[M]+	C21H37NO3	CCCCCC=CCC=CCCCCCCCC(=O)NC(C)C(=O)O	GODYQXVZARYDST-UHFFFAOYSA-N	simulated
18570	atmomaccs	msg-train_18570	[M]+	C24H44N4O3	CCCCCC=CCC=CCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	VKLFDMJUQQCDFB-UHFFFAOYSA-N	simulated
18571	atmomaccs	msg-train_18571	[M]+	C22H38N2O4	CCCCCC=CCC=CCCCCCCCC(=O)NC(CC(N)=O)C(=O)O	IODAZQKPSKZEIS-UHFFFAOYSA-N	simulated
18572	atmomaccs	msg-train_18572	[M]+	C22H37NO5	CCCCCC=CCC=CCCCCCCCC(=O)NC(CC(=O)O)C(=O)O	BWTIKCCOESALLC-UHFFFAOYSA-N	simulated
18573	atmomaccs	msg-train_18573	[M]+	C24H43N3O4	CCCCCC=CCC=CCCCCCCCC(=O)NC(CCCNC(N)=O)C(=O)O	JFBKVRCMSVZGPN-UHFFFAOYSA-N	simulated
18574	atmomaccs	msg-train_18574	[M]+	C23H40N2O4	CCCCCC=CCC=CCCCCCCCC(=O)NC(CCC(N)=O)C(=O)O	HDRFYISWHFCNJB-UHFFFAOYSA-N	simulated
18575	atmomaccs	msg-train_18575	[M]+	C20H35NO3	CCCCCC=CCC=CCCCCCCCC(=O)NCC(=O)O	YCRHZEHWEYAHCO-UHFFFAOYSA-N	simulated
18576	atmomaccs	msg-train_18576	[M]+	C24H39N3O3	CCCCCC=CCC=CCCCCCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	HNRWRSPLFFYPQU-UHFFFAOYSA-N	simulated
18577	atmomaccs	msg-train_18577	[M]+	C24H43NO3	CCCCCC=CCC=CCCCCCCCC(=O)NC(CC(C)C)C(=O)O	CICRQSYFFGMUEH-UHFFFAOYSA-N	simulated
18578	atmomaccs	msg-train_18578	[M]+	C24H44N2O3	CCCCCC=CCC=CCCCCCCCC(=O)NC(CCCCN)C(=O)O	CJWQSSUDVUQDSL-UHFFFAOYSA-N	simulated
18579	atmomaccs	msg-train_18579	[M]+	C23H41NO3S	CCCCCC=CCC=CCCCCCCCC(=O)NC(CCSC)C(=O)O	CWHQRHLVBQMEQP-UHFFFAOYSA-N	simulated
18580	atmomaccs	msg-train_18580	[M]+	C23H42N2O3	CCCCCC=CCC=CCCCCCCCC(=O)NC(CCCN)C(=O)O	PLYOXMUOQYLRMX-UHFFFAOYSA-N	simulated
18581	atmomaccs	msg-train_18581	[M]+	C27H41NO3	CCCCCC=CCC=CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	HKUGGWURERXWKM-UHFFFAOYSA-N	simulated
18582	atmomaccs	msg-train_18582	[M]+	C21H37NO4	CCCCCC=CCC=CCCCCCCCC(=O)NC(CO)C(=O)O	UQQXKOPWRCINAH-UHFFFAOYSA-N	simulated
18583	atmomaccs	msg-train_18583	[M]+	C20H37NO4S	CCCCCC=CCC=CCCCCCCCC(=O)NCCS(=O)(=O)O	YIWODQVLEDDQSF-UHFFFAOYSA-N	simulated
18584	atmomaccs	msg-train_18584	[M]+	C22H39NO4	CCCCCC=CCC=CCCCCCCCC(=O)NC(C(=O)O)C(C)O	CPBVVRAHTOLIDV-UHFFFAOYSA-N	simulated
18585	atmomaccs	msg-train_18585	[M]+	C29H42N2O3	CCCCCC=CCC=CCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	VMJGIIURAHPLEX-UHFFFAOYSA-N	simulated
18586	atmomaccs	msg-train_18586	[M]+	C27H41NO4	CCCCCC=CCC=CCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	KKUHRHHCDFHCIB-UHFFFAOYSA-N	simulated
18587	atmomaccs	msg-train_18587	[M]+	C23H41NO3	CCCCCC=CCC=CCCCCCCCC(=O)NC(C(=O)O)C(C)C	OBXMQPZPFUXHDL-UHFFFAOYSA-N	simulated
18588	atmomaccs	msg-train_18588	[M]+	C28H42N2O	CCCCCC=CCC=CCCCCCCCC(=O)NCCc1c[nH]c2ccccc12	MZFHPXNJDRKZLZ-UHFFFAOYSA-N	simulated
18589	atmomaccs	msg-train_18589	[M]+	C22H39NO3	CCCCCC=CCC=CCCCCCCCC(=O)NCCCC(=O)O	YGFYZZQGVSUXJE-UHFFFAOYSA-N	simulated
18590	atmomaccs	msg-train_18590	[M]+	C25H49N3O	CCCCCC=CCC=CCCCCCCCC(=O)NCCCCNCCCN	MFDXHTOQNSOEDV-UHFFFAOYSA-N	simulated
18591	atmomaccs	msg-train_18591	[M]+	C23H43NO	CCCCCC=CCC=CCCCCCCCC(=O)NCCCCC	MXRZJYMPTOMQEY-UHFFFAOYSA-N	simulated
18592	atmomaccs	msg-train_18592	[M]+	C24H42N4O3	CCCCCC=CCC=CCC=CCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	IXULWUSNNXBWAG-UHFFFAOYSA-N	simulated
18593	atmomaccs	msg-train_18593	[M]+	C22H36N2O4	CCCCCC=CCC=CCC=CCCCCC(=O)NC(CC(N)=O)C(=O)O	KFDZLCBYUTYKJE-UHFFFAOYSA-N	simulated
18594	atmomaccs	msg-train_18594	[M]+	C23H38N2O4	CCCCCC=CCC=CCC=CCCCCC(=O)NC(CCC(N)=O)C(=O)O	HLLWGIHVBMOOEN-UHFFFAOYSA-N	simulated
18595	atmomaccs	msg-train_18595	[M]+	C24H41NO3	CCCCCC=CCC=CCC=CCCCCC(=O)NC(CC(C)C)C(=O)O	APZLSJONLIWWQO-UHFFFAOYSA-N	simulated
18596	atmomaccs	msg-train_18596	[M]+	C24H42N2O3	CCCCCC=CCC=CCC=CCCCCC(=O)NC(CCCCN)C(=O)O	LZLAFJSBRBYZAE-UHFFFAOYSA-N	simulated
18597	atmomaccs	msg-train_18597	[M]+	C23H39NO3S	CCCCCC=CCC=CCC=CCCCCC(=O)NC(CCSC)C(=O)O	LYNNMSZYIMSCNZ-UHFFFAOYSA-N	simulated
18598	atmomaccs	msg-train_18598	[M]+	C27H39NO3	CCCCCC=CCC=CCC=CCCCCC(=O)NC(Cc1ccccc1)C(=O)O	AWHDKLORTFVJRN-UHFFFAOYSA-N	simulated
18599	atmomaccs	msg-train_18599	[M]+	C20H35NO4S	CCCCCC=CCC=CCC=CCCCCC(=O)NCCS(=O)(=O)O	MWTKTHSMKWCXQZ-UHFFFAOYSA-N	simulated
18600	atmomaccs	msg-train_18600	[M]+	C22H37NO4	CCCCCC=CCC=CCC=CCCCCC(=O)NC(C(=O)O)C(C)O	VQQOFBCOUDBCTF-UHFFFAOYSA-N	simulated
18601	atmomaccs	msg-train_18601	[M]+	C29H40N2O3	CCCCCC=CCC=CCC=CCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	YYQWYEZMGNVANM-UHFFFAOYSA-N	simulated
18602	atmomaccs	msg-train_18602	[M]+	C27H39NO4	CCCCCC=CCC=CCC=CCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	NORDLRVEXCLNSJ-UHFFFAOYSA-N	simulated
18603	atmomaccs	msg-train_18603	[M]+	C23H39NO3	CCCCCC=CCC=CCC=CCCCCC(=O)NC(C(=O)O)C(C)C	AQBZVTFDUZPDDG-UHFFFAOYSA-N	simulated
18604	atmomaccs	msg-train_18604	[M]+	C22H37NO3	CCCCCC=CCC=CCC=CCCCCC(=O)NCCCC(=O)O	SLUVDSDULAIOHR-UHFFFAOYSA-N	simulated
18605	atmomaccs	msg-train_18605	[M]+	C25H48N4O3	CCCCCCCCC=CCCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	GHYIHJGCCFLYEZ-UHFFFAOYSA-N	simulated
18606	atmomaccs	msg-train_18606	[M]+	C24H43NO5	CCCCCCCCC=CCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O	DKWGWVHEOPSLSJ-UHFFFAOYSA-N	simulated
18607	atmomaccs	msg-train_18607	[M]+	C25H47NO3	CCCCCCCCC=CCCCCCCCCC(=O)NC(CC(C)C)C(=O)O	CBIWWSLLFPJKCA-UHFFFAOYSA-N	simulated
18608	atmomaccs	msg-train_18608	[M]+	C24H46N2O3	CCCCCCCCC=CCCCCCCCCC(=O)NC(CCCN)C(=O)O	FGBKQMQJPSWTRN-UHFFFAOYSA-N	simulated
18609	atmomaccs	msg-train_18609	[M]+	C24H47NO	CCCCCCCCC=CCCCCCCCCC(=O)NCCCCC	XHYLXUOOHGEBJR-UHFFFAOYSA-N	simulated
18610	atmomaccs	msg-train_18610	[M]+	C25H45NO3	CCCCCC=CCC=CCCCCCCCCC(=O)NC(CC(C)C)C(=O)O	IZYSBVRWHPRZNJ-UHFFFAOYSA-N	simulated
18611	atmomaccs	msg-train_18611	[M]+	C26H49NO3	CCCCCCCCC=CCCCCCCCCCC(=O)NC(CC(C)C)C(=O)O	CFOUSJFQICCNRL-UHFFFAOYSA-N	simulated
18612	atmomaccs	msg-train_18612	[M]+	C30H48N2O	CCCCCCCCC=CCCCCCCCCCC(=O)NCCc1c[nH]c2ccccc12	TXKNTRRKOMARMX-UHFFFAOYSA-N	simulated
18613	atmomaccs	msg-train_18613	[M]+	C25H49NO	CCCCCCCCC=CCCCCCCCCCC(=O)NCCCCC	OLSJDMXJSHWAGQ-UHFFFAOYSA-N	simulated
18614	atmomaccs	msg-train_18614	[M]+	C26H47NO3	CCCCCC=CCC=CCCCCCCCCCC(=O)NC(CC(C)C)C(=O)O	XBIXDNGUKPQNJF-UHFFFAOYSA-N	simulated
18615	atmomaccs	msg-train_18615	[M]+	C29H45NO3	CCCCCC=CCC=CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	DCNFRTVVPJNUQS-UHFFFAOYSA-N	simulated
18616	atmomaccs	msg-train_18616	[M]+	C23H41NO4	CCCCCC=CCC=CCCCCCCCCCC(=O)NC(CO)C(=O)O	QMQMVOQBXBCGJZ-UHFFFAOYSA-N	simulated
18617	atmomaccs	msg-train_18617	[M]+	C22H41NO4S	CCCCCC=CCC=CCCCCCCCCCC(=O)NCCS(=O)(=O)O	WABLXVJMVDWFLC-UHFFFAOYSA-N	simulated
18618	atmomaccs	msg-train_18618	[M]+	C26H46N4O3	CCCCCC=CCC=CCC=CCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	GXCPYFXXVKADFT-UHFFFAOYSA-N	simulated
18619	atmomaccs	msg-train_18619	[M]+	C26H45NO3	CCCCCC=CCC=CCC=CCCCCCCC(=O)NC(CC(C)C)C(=O)O	SVYBOKOAOFRGHK-UHFFFAOYSA-N	simulated
18620	atmomaccs	msg-train_18620	[M]+	C25H43NO3S	CCCCCC=CCC=CCC=CCCCCCCC(=O)NC(CCSC)C(=O)O	MJAODLPEOWVXNE-UHFFFAOYSA-N	simulated
18621	atmomaccs	msg-train_18621	[M]+	C29H43NO3	CCCCCC=CCC=CCC=CCCCCCCC(=O)NC(Cc1ccccc1)C(=O)O	ZDZBAOWVXNOURJ-UHFFFAOYSA-N	simulated
18622	atmomaccs	msg-train_18622	[M]+	C22H39NO4S	CCCCCC=CCC=CCC=CCCCCCCC(=O)NCCS(=O)(=O)O	KSJLKUXLILWGRS-UHFFFAOYSA-N	simulated
18623	atmomaccs	msg-train_18623	[M]+	C29H43NO4	CCCCCC=CCC=CCC=CCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	GEZPICTVIZDBII-UHFFFAOYSA-N	simulated
18624	atmomaccs	msg-train_18624	[M]+	C23H37NO3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(C)C(=O)O	ZECSOKFEQQDUCP-UHFFFAOYSA-N	simulated
18625	atmomaccs	msg-train_18625	[M]+	C26H44N4O3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CCCN=C(N)N)C(=O)O	HDOXJFBYXTYRDH-UHFFFAOYSA-N	simulated
18626	atmomaccs	msg-train_18626	[M]+	C26H43N3O4	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CCCNC(N)=O)C(=O)O	UHJMKXYKJSZQJV-UHFFFAOYSA-N	simulated
18627	atmomaccs	msg-train_18627	[M]+	C22H35NO3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCC(=O)O	YLEARPUNMCCKMP-UHFFFAOYSA-N	simulated
18628	atmomaccs	msg-train_18628	[M]+	C26H39N3O3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	FXNAIWIBGJDXBY-UHFFFAOYSA-N	simulated
18629	atmomaccs	msg-train_18629	[M]+	C26H43NO3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CC(C)C)C(=O)O	WNCPUJGFGSAQTQ-UHFFFAOYSA-N	simulated
18630	atmomaccs	msg-train_18630	[M]+	C26H44N2O3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CCCCN)C(=O)O	FZWVZFRYSZWJHL-UHFFFAOYSA-N	simulated
18631	atmomaccs	msg-train_18631	[M]+	C25H41NO3S	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CCSC)C(=O)O	WZCXUDQEQOUFRB-UHFFFAOYSA-N	simulated
18632	atmomaccs	msg-train_18632	[M]+	C29H41NO3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1ccccc1)C(=O)O	YHLNAFGXMQKMQX-UHFFFAOYSA-N	simulated
18633	atmomaccs	msg-train_18633	[M]+	C23H37NO4	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(CO)C(=O)O	FQUVPTVNRMUOPO-UHFFFAOYSA-N	simulated
18634	atmomaccs	msg-train_18634	[M]+	C22H37NO4S	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCS(=O)(=O)O	YUNYSWCRLRYOPO-UHFFFAOYSA-N	simulated
18635	atmomaccs	msg-train_18635	[M]+	C24H39NO4	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(C(=O)O)C(C)O	GTCXYWWBJBSQCG-UHFFFAOYSA-N	simulated
18636	atmomaccs	msg-train_18636	[M]+	C31H42N2O3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	NHJHKGJPVQFCSJ-UHFFFAOYSA-N	simulated
18637	atmomaccs	msg-train_18637	[M]+	C29H41NO4	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	QUMCPEFSPGOHMM-UHFFFAOYSA-N	simulated
18638	atmomaccs	msg-train_18638	[M]+	C25H41NO3	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NC(C(=O)O)C(C)C	POHUGXZHPJSWDJ-UHFFFAOYSA-N	simulated
18639	atmomaccs	msg-train_18639	[M]+	C30H42N2O	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCc1c[nH]c2ccccc12	GWWBTQDKZNVSMV-UHFFFAOYSA-N	simulated
18640	atmomaccs	msg-train_18640	[M]+	C25H39N3O	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCc1ncc[nH]1	SYTRBIIQHCFBED-UHFFFAOYSA-N	simulated
18641	atmomaccs	msg-train_18641	[M]+	C27H49N3O	CCCCCC=CCC=CCC=CCC=CCCCC(=O)NCCCCNCCCN	QQEWJCHMLRVHOK-UHFFFAOYSA-N	simulated
18642	atmomaccs	msg-train_18642	[M]+	C26H42N4O3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(CCCN=C(N)N)C(=O)O	JHJCGMWZVCZDMS-UHFFFAOYSA-N	simulated
18643	atmomaccs	msg-train_18643	[M]+	C22H33NO3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NCC(=O)O	WBVWXRNMLDRYKD-UHFFFAOYSA-N	simulated
18644	atmomaccs	msg-train_18644	[M]+	C26H37N3O3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1ncc[nH]1)C(=O)O	RUHLWBVSXDNDCR-UHFFFAOYSA-N	simulated
18645	atmomaccs	msg-train_18645	[M]+	C26H41NO3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(CC(C)C)C(=O)O	DPADGAXVYGKADI-UHFFFAOYSA-N	simulated
18646	atmomaccs	msg-train_18646	[M]+	C26H42N2O3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(CCCCN)C(=O)O	MSNQFSCAMQLJIK-UHFFFAOYSA-N	simulated
18647	atmomaccs	msg-train_18647	[M]+	C25H39NO3S	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(CCSC)C(=O)O	JLWDWAHFUKVHOP-UHFFFAOYSA-N	simulated
18648	atmomaccs	msg-train_18648	[M]+	C29H39NO3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1ccccc1)C(=O)O	PXVMEXBCFJTGCL-UHFFFAOYSA-N	simulated
18649	atmomaccs	msg-train_18649	[M]+	C22H35NO4S	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NCCS(=O)(=O)O	TYXNNWKTONWEJH-UHFFFAOYSA-N	simulated
18650	atmomaccs	msg-train_18650	[M]+	C31H40N2O3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	YZGJMCYDDFORAO-UHFFFAOYSA-N	simulated
18651	atmomaccs	msg-train_18651	[M]+	C29H39NO4	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O	UPULPUGMUYYOIO-UHFFFAOYSA-N	simulated
18652	atmomaccs	msg-train_18652	[M]+	C25H39NO3	CCC=CCC=CCC=CCC=CCC=CCCCC(=O)NC(C(=O)O)C(C)C	VGMPIDIHWXJAOH-UHFFFAOYSA-N	simulated
18653	atmomaccs	msg-train_18653	[M]+	C28H54N4O3	CCCCCCCCC=CCCCCCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)O	HCVRVEXOSXCUJU-UHFFFAOYSA-N	simulated
